id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
5057a67d-c599-462b-8f30-c1212053a923,提胡盧,邵定翁,唐,诗,杂言,提胡卢 既不挂于寂静之邱墟 又不浮之汗漫之江湖 又不持之骑龙雨八区 胡为唤人挈之登酒垆 桀纣以烟莽其都 李杜以风沙厥躯 前人醉倒后人扶 万世一醉何年苏 矧今斗米抵斗珠 方坊刊章禁私壶 杖头有金何处沽 何况杖头金又无 我瓦盆 三年枯 借姑胡卢复我姑 请姑提取湘江水 去饮三闾楚大夫,"3,9,9,9,9,7,7,7,7,7,7,7,7,3,3,7,7,7",3a03da80d6f5179315b793c897b00612,提 胡卢 既 不 挂于 寂静 之 邱 墟 又 不 浮 之 汗漫 之 江湖 又 不持 之 骑 龙雨 八区 胡为唤 人 挈 之 登 酒 垆 桀纣 以 烟莽 其 都 李杜 以 风沙 厥 躯 前人 醉倒 后人 扶 万世一 醉 何年 苏 矧 今 斗 米 抵 斗 珠 方坊 刊章 禁 私壶 杖 头 有 金 何处 沽 何况 杖 头金 又 无 我 瓦盆 三年 枯 借姑 胡卢复 我 姑 请 姑 提取 湘江 水 去 饮 三 闾楚 大夫
13cf8e44-5c62-4423-a693-66ff72bc8269,婆餠焦,邵定翁,唐,诗,杂言,婆餠焦 罪在妾 妾不能家家道缺 冬裘不完夏粮绝 愁得鬓成雪 朝看婆鬓兮眼滴血 暮思婆鬓兮心刮铁 草枯东风吹不活 妾哀事姑无岁月 行人误听贱妾言 谓鬓殊不然 婆鬓不复玄 偶焦一餠尚可煎 别煎好餠供婆餐 餠焦自择饤下盘 留取来年补漏天,"3,3,7,7,5,8,8,7,7,7,5,5,7,7,7,7",3ed0b18daadc90a1ce4616ccc28fbcc8,婆 餠 焦 罪 在 妾 妾 不能 家家 道 缺 冬裘 不 完 夏粮 绝 愁得鬓成雪 朝 看 婆 鬓 兮 眼 滴血 暮思婆鬓兮 心刮铁 草 枯 东风 吹 不活 妾 哀 事 姑 无 岁月 行人 误 听 贱妾 言 谓 鬓 殊 不然 婆鬓 不复 玄 偶 焦一 餠 尚可 煎 别 煎 好 餠 供 婆 餐 餠焦自择饤 下 盘 留取 来 年 补漏 天
ea385067-df94-4833-b49a-3bda5b00c936,脫却布袴,邵定翁,唐,诗,杂言,前年粜麦得疋布 糠妻一衫侬两袴 去年县公索浇赋 剥袴贳钱寄官库 一袴著穿两膝露 餮虱爷孙浩无数 昨朝作劳汗如珠 脱挂田头老桑树 仓茫失收红日暮 偷郎不惜持将去 脱袴儿 谢汝说 老夫颇亦知时节 无奈吾袴无可脱,"7,7,7,7,7,7,7,7,7,7,3,3,7,7",70d20fe372a3edbbd75ad0e5ecc1092d,前年 粜 麦 得 疋 布 糠妻 一 衫 侬 两袴 去年 县 公索 浇 赋 剥袴贳 钱 寄 官库 一袴著 穿 两 膝 露 餮 虱 爷孙 浩 无数 昨朝 作劳 汗如珠 脱挂 田头 老 桑树 仓茫 失收 红日 暮 偷 郎 不惜 持 将 去 脱袴儿 谢汝 说 老夫 颇 亦 知 时节 无奈 吾袴 无可 脱
3caef9eb-7a96-46f6-9285-b5855fddc057,姑惡,邵定翁,唐,诗,杂言,姑恶 姑恶 姑不恶 新妇恶 不闻姑声骂妇错 但闻妇声数姑虐 汝夫汝夫汝所严 汝姑又如天之天 高高在上胡可言 纵有可言当自冤 以天感天天自还 姜妇愈敬姑复怜 胡愤而死鱼龙渊 至今谇语春风前 姑恶鸟 家私休与外人道 道与外人人转疑 去妇何尝说姑好,"2,2,3,3,7,7,7,7,7,7,7,7,7,7,3,7,7,7",6017caafbc5c71c3525e8a7925b29581,姑恶 姑恶 姑 不 恶 新妇 恶 不闻 姑声 骂 妇错 但 闻 妇声 数姑 虐 汝夫 汝夫汝 所 严 汝姑 又 如天 之天 高高在上 胡 可言 纵 有 可言 当自 冤 以天 感 天天 自 还 姜妇愈 敬姑 复怜 胡愤而死 鱼龙 渊 至今 谇 语 春风 前 姑恶 鸟 家私 休与 外人道 道 与 外人 人 转疑 去 妇 何尝 说 姑 好
651f0e5c-11ed-4dcd-b2e1-dc2e73750dc6,呂望非熊,邵定翁,唐,诗,杂言,吕望非熊 □□□伯与太公 千千岁 无此逢 使伯蚤而出猎兮 公方沽酒之匆匆 使伯迟而出猎兮 公已埋骨乎东海之东 潦倒龙钟 齿豁头童 谁知而韬略胸 谁知而干戈功 邂逅一笑芦花中 未语肝膈先玲珑 望杀我家白头翁 我车辘辘公我同 盍归乎来造我丰 公亦当哀人命穷 霜髯一掀许之从 毕郢宰木悲我风 嗟嗟往事随飞鸿 宇宙飘忽未有终 波涛汹涌愁拍空 鸥边多少闲英雄 黄馘著书钓夕红 夜半梦起搥蛟龙 岂不欲往烟雾重 西山日断无来踪 伯之来兮民之福 伯不来兮公何哭 鲈鱼肥 莼菜熟,"4,7,3,3,7,7,7,9,4,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3",69d478477e42d20c5cacfbff5e257632,吕望 非 熊 □ □ □ 伯 与 太公 千 千岁 无此 逢 使 伯 蚤 而 出猎 兮 公方 沽酒 之 匆匆 使 伯迟 而 出猎 兮 公 已 埋骨 乎 东海 之东 潦倒 龙钟 齿豁头童 谁知 而 韬略 胸 谁知 而 干戈 功 邂逅 一 笑 芦花 中 未语 肝膈 先 玲珑 望 杀 我家 白头翁 我 车 辘辘 公 我 同 盍 归乎 来造 我 丰 公亦 当 哀 人命 穷 霜 髯 一 掀许 之 从 毕 郢 宰木 悲 我 风 嗟嗟 往事 随 飞鸿 宇宙 飘忽 未有 终 波涛汹涌 愁 拍 空 鸥 边 多少 闲 英雄 黄 馘 著书 钓夕红 夜半 梦 起 搥 蛟龙 岂不欲往 烟雾 重 西山 日断 无来 踪 伯之 来 兮 民 之 福 伯 不 来 兮 公何 哭 鲈鱼 肥 莼菜 熟
a9db0551-cfde-4aaf-a498-1b6a1bf88f89,錦鏡池,汪灝,唐,诗,七言律诗,谁遣青铜一片悬 万山如洗息沦涟 过云不碍东西岫 明月能涵上下天 影合野棠鱼自避 光分水荇鹭相鲜 临流我亦忘归兴 晴翠扑人生紫烟,"7,7,7,7,7,7,7,7",d50074984c2ff2b4f8c9ead581d3c484,谁 遣 青铜 一片 悬 万山 如洗 息沦 涟 过云 不碍 东西 岫 明月 能涵 上下 天 影合 野棠鱼 自避 光 分水 荇 鹭 相鲜 临流 我 亦 忘归 兴 晴翠 扑 人生 紫烟
75bcfa7f-96e7-46a8-bbb6-763a426fe9fb,示故人,杜濬之,唐,诗,五言古体,在家同匏系 游子似箨飞 昔分参与商 今作埙与箎 感子意气殊 顾我齿发非 茅屋正萧萧 野花亦离离 无酒水可饮 无饭黍可炊 杲杲看朝阳 连连弄夕晖 男儿重交好 雪霜以为期,"5,5,5,5,5,5,5,5,5,5,5,5,5,5",074930854f33148e23f03fdd845d2840,在家 同 匏 系 游子 似 箨 飞 昔 分 参与 商 今 作 埙 与 箎 感子 意气 殊 顾 我 齿 发非 茅屋 正 萧萧 野花 亦 离离 无 酒水 可饮 无 饭 黍 可 炊 杲杲 看 朝阳 连连 弄 夕晖 男儿 重 交好 雪霜 以 为期
901f4de7-4f82-4ee6-afcd-694c0acfeb7b,述志,杜濬之,唐,诗,五言古体,宁往百里步 曲木不可息 宁忍三日饥 邪蒿不可食 虽云食息顷 便分淑与慝 志士当暮年 闻道转历历 要使此一身 如琢复如涤 整冠与纳履 微嫌费疏剔 未若瓜李地 绝不见吾迹,"5,5,5,5,5,5,5,5,5,5,5,5,5,5",0cf7029e2fa9b46f9a3171f399aae140,宁往 百里 步 曲木 不可 息 宁忍 三日 饥 邪 蒿 不可 食 虽 云 食息 顷 便 分淑 与 慝 志士 当 暮年 闻道 转 历历 要使 此 一身 如 琢复 如涤 整冠 与 纳履 微 嫌费 疏剔 未若瓜李 地 绝不 见 吾 迹
a7c24221-d5a9-472d-9ffb-e72e89b2d028,書警,杜濬之,唐,诗,五言古体,食李弗嫌苦 食梅弗嫌酸 不为身所累 且从心所安 吾分固云薄 吾志亦非单 静看如山祸 差之一念闲 所得甚眇眇 所丧已漫漫 百年修不足 一朝容易残 虽处四壁立 如享万锺宽 静坐明月窟 濯足清风滩,"5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",b2a5458df9f35dfa47246c13270f6804,食 李弗 嫌 苦 食 梅弗 嫌酸 不为 身所 累 且 从 心所安 吾 分固 云 薄 吾 志 亦非 单 静看 如山祸 差 之一 念 闲 所得 甚 眇 眇 所 丧 已 漫漫 百年 修 不足 一朝 容易 残 虽 处 四壁 立 如享 万 锺 宽 静坐 明月 窟 濯足 清风 滩
1eff4b83-e2c8-406b-9b89-2cf506a84e7c,春日携客游武夷,詹本,唐,诗,五言古体,山脚健枝梧 百里插苍峭 粼粼石可把 曙色坐远钓 风水真笙竽 历落太古调 衣冠带莽苍 山鬼惊二妙 云月正忘年 花鸟更索笑 回船翠凌乱 吾道付长啸,"5,5,5,5,5,5,5,5,5,5,5,5",3e12006661bece3dcdbebeec0d1952c9,山脚 健 枝梧 百里 插 苍峭 粼粼 石 可 把 曙色 坐 远 钓 风水 真笙 竽 历落 太古 调 衣冠 带 莽苍 山鬼 惊二妙 云月正 忘 年 花鸟 更索 笑 回 船 翠 凌乱 吾 道 付 长啸
