id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
7922c52d0fd23d325e782409cc9e7e3a,水调歌头,葛长庚,宋,词,词,杜宇伤春去 蝴蝶喜风清 一犁梅雨 前村布谷正催耕 天际银蟾映水 谷口锦云横野 柳外乱蝉鸣 人在斜阳里 几点晚鸦声 采杨梅 摘卢橘 饤朱樱 奉陪诸友 今宵烂饮过三更 同入醉中天地 松竹森森翠幄 酣睡绿苔茵 起舞弄明月 天籁奏箫笙,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",5cd792ae0bda5d5677e368bc9c9d4e4e,杜宇 伤 春去 蝴蝶 喜风 清 一 犁 梅雨 前村 布谷 正 催耕 天际 银 蟾映水 谷口 锦云横野 柳 外 乱 蝉鸣 人 在 斜阳 里 几点 晚 鸦声 采 杨梅 摘 卢橘 饤 朱 樱 奉陪 诸友 今宵 烂 饮 过 三 更 同入 醉 中 天地 松竹 森森 翠 幄 酣睡 绿苔 茵 起 舞弄 明月 天籁 奏 箫笙
e20e422fb08405f0d2ebdcb7f3e89d09,水调歌头,葛长庚,宋,词,词,一个江湖客 万里水云身 鸟啼春去 烟光树色正黄昏 洞口寒泉漱石 岭外孤猿啸月 四顾寂无人 梦魂归碧落 泪眼看红尘 烟蒙蒙 风惨惨 暗消魂 南中诸友 而今何处问浮萍 青鸟不来松老 黄鹤何之石烂 叹世一伤神 回首南柯梦 静对北山云,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",3f04f4657b016a0cdf99858df996fb2b,一个 江湖 客 万里 水云 身 鸟啼 春去 烟光 树色 正 黄昏 洞口 寒泉漱石 岭外 孤 猿啸 月 四顾 寂 无人 梦 魂归 碧落 泪眼 看 红尘 烟 蒙蒙 风 惨惨 暗 消魂 南中 诸友 而今 何处 问 浮萍 青鸟 不来 松老 黄鹤 何之石 烂 叹世 一 伤神 回首 南柯梦 静 对 北山 云
c942005ee9077433cd96b0a3da932268,水调歌头,葛长庚,宋,词,词,昔在虚皇府 被谪下人间 笑骑白鹤 醉吹铁笛落星湾 十二玉楼无梦 三十六天夜静 花雨洒琅玕 瑶台归未得 忍听洞中猿 也休休 无情绪 炼金丹 从来天上 神仙官府更严难 翻忆三千神女 齐唱霓裳一曲 月里舞青鸾 此恨凭谁诉 云满武夷山,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",6ab8d945834b65e68038476c7be6ea99,昔在 虚 皇府 被 谪下 人间 笑 骑 白鹤 醉 吹 铁笛 落星湾 十二 玉楼无梦 三十六天 夜静 花雨洒 琅玕 瑶台 归 未 得 忍 听 洞 中 猿 也 休休 无 情绪 炼 金丹 从来 天上 神仙 官府 更 严难 翻忆 三千 神女 齐唱 霓裳 一曲 月 里 舞 青鸾 此恨 凭 谁诉 云满 武夷山
636a993151cab7b478467198a79276bc,水调歌头,葛长庚,宋,词,词,昔在虚皇府 啸咏紫云中 不知何事 误蒙天谪与公同 偶到金华洞口 忽见懒翁老子 挺挺众中龙 握手归仙隐 谈笑起天风 忽相逢 一转瞬 酒杯空 几时再会 唱赓词翰倒金锺 只恐武夷山里 千古猿啼鹤唳 未便蹑飞虹 公欲归仙去 我欲继公踪,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",47e6495053d619b6f0764a3ab563a539,昔在 虚 皇府 啸咏 紫云 中 不知 何事 误 蒙天谪 与 公同 偶 到 金华 洞口 忽 见 懒 翁 老子 挺挺 众 中龙 握手 归仙隐 谈笑 起 天 风 忽 相逢 一 转瞬 酒杯 空 几时 再 会 唱 赓 词 翰 倒 金 锺 只恐 武夷山 里 千古 猿啼鹤唳 未便 蹑 飞虹 公欲 归 仙 去 我 欲 继 公踪
0291994810675b175496b785df05f567,水调歌头,葛长庚,宋,词,词,误触紫清帝 谪下汉山川 既来尘世 奇奇怪怪被人嫌 懒去蓬莱三岛 且看江南风月 一住数千年 天风自霄汉 吹到剑峰前 做些诗 吃些酒 放些颠 木精石怪 时时唤作地行仙 朝隐四山猿鹤 夜枕一天星斗 纸被裹云眠 梦为蝴蝶去 依约在三天,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",955243311c38d594f52dd12f7645b231,误触 紫清帝 谪 下汉 山川 既来 尘世 奇奇怪怪 被 人 嫌 懒 去 蓬莱 三岛 且 看 江南 风月 一 住 数千年 天风 自 霄汉 吹 到 剑峰 前 做 些 诗 吃 些 酒 放 些 颠 木精 石怪 时时 唤作 地行仙 朝隐四山 猿 鹤 夜 枕 一天星斗 纸 被 裹云眠 梦 为 蝴蝶 去 依约 在 三天
7c27e3026264e2b29a732b9475c6a21b,水调歌头,葛长庚,宋,词,词,一叶飞何处 天地起西风 夜来酒醒 月华千顷浸帘栊 塞外宾鸿来也 十里碧莲香满 泽国蓼花红 万象正萧爽 秋雨滴梧桐 钓台边 人把钓 兴何浓 吴江波上 烟寒水冷翦丹枫 光景暗中催去 览镜朱颜犹在 回首鹫巢空 铁笛一声晓 唤起玉渊龙,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",0c4d688b49bb31f7757b82c09ee03a39,一叶 飞 何处 天地 起 西风 夜来 酒醒 月华 千顷 浸 帘 栊 塞 外宾 鸿 来 也 十里 碧莲香 满 泽国 蓼花 红 万象 正 萧爽 秋 雨滴 梧桐 钓台 边 人 把 钓 兴何 浓 吴江 波 上 烟寒 水冷 翦 丹 枫 光景 暗中 催去 览 镜 朱颜 犹 在 回首 鹫 巢 空 铁笛 一声 晓 唤起 玉渊龙
8c00e017054d75f5999d499d2069c64c,水调歌头,葛长庚,宋,词,词,江上春山远 山下暮云长 相留相送 时见双燕语风樯 满目飞花万点 回首故人千里 把酒沃愁肠 回雁峰前路 烟树正苍苍 漏声残 灯焰短 马蹄香 浮云飞絮 一身将影向潇湘 多少风前月下 迆逦天涯海角 魂梦亦凄凉 又是春将暮 无语对斜阳,"5,5,4,7,6,6,5,5,5,3,3,3,4,7,6,6,5,5,5",1b4a028fbbd846afa368ecc1fbed2bb5,江上 春 山远 山下 暮云 长 相留 相送 时见 双 燕语 风樯 满目 飞花 万点 回首 故人 千里 把酒 沃 愁肠 回 雁峰 前路 烟树 正 苍苍 漏声 残 灯焰 短 马蹄 香 浮云 飞絮 一身 将 影 向潇湘 多少 风前月下 迆逦 天涯海角 魂 梦 亦 凄凉 又 是 春 将 暮 无语 对 斜阳
68798258c3a17c8a7f68761e1678f367,水调歌头,葛长庚,宋,词,词,两鬓青丝发 双眼黑方瞳 人皆道是 昭庆一个老仙翁 暂别蓬莱弱水 自把星冠月帔 玉佩舞薰风 醉入桃源路 归去不知踪 举云璈 鸣铁笛 抚丝桐 满前剑弁森列 稽首捧金锺 挺挺松形鹤貌 任待桑田变海 宝鼎粒丹红 玉帝下明诏 独骑上瑶空,"5,5,4,7,6,6,5,5,5,3,3,3,6,5,6,6,5,5,5",39e8c9cf2bf3fc29349dd2b3ffd687f8,两鬓 青丝 发 双眼 黑方 瞳 人 皆 道 是 昭庆 一个 老仙翁 暂别 蓬莱 弱水 自 把 星冠 月 帔 玉佩 舞 薰风 醉入 桃源路 归去 不知 踪 举 云 璈 鸣 铁笛 抚丝 桐 满前剑 弁 森列 稽首 捧 金 锺 挺挺 松形 鹤貌 任待 桑田 变海 宝鼎粒 丹红 玉帝 下明 诏 独骑 上 瑶 空
4fc576f7005f25485310d8c8835308d1,满江红,葛长庚,宋,词,词,忆昔秦时 中秋日 武夷九曲 烟寂寂 斜阳数尺 寒鸦枯木 三十六峰凝晓翠 一溪流水生秋绿 正满林 桂子散天香 飞金粟 神仙客 金丹熟 玉诏下 云生足 岩头新换骨 尚粘红肉 夜半月华明似昼 玉皇降辇铺淆𫗧 笑曾孙 回首幔亭前 空松竹,"4,3,4,3,4,4,7,7,3,5,3,3,3,3,3,5,4,7,7,3,5,3",0b9a3055d267a44c2c99c0f0f06b390f,忆昔秦 时 中秋 日 武夷 九曲 烟 寂寂 斜阳 数尺 寒鸦 枯木 三十六峰 凝晓翠 一 溪流 水生 秋绿 正满林 桂子 散 天 香 飞金 粟 神仙 客 金丹 熟 玉诏 下 云生足 岩头 新换 骨 尚 粘 红肉 夜半 月华 明似 昼 玉皇 降辇 铺淆 𫗧 笑 曾孙 回首 幔亭 前 空松竹
c93e8d3a3525c509d3e5953c2d4591b0,满江红,葛长庚,宋,词,词,昨夜姮娥 游洞府 醉归天阙 缘底事 玉簪坠地 水神不说 持向水晶宫里去 晓来捧出将饶舌 被薰风 吹作满天香 谁分别 芳而润 清且洁 白似玉 寒于雪 想玉皇后苑 应无此物 只得赋诗空赏叹 教人不敢轻攀折 笑李粗 梅瘦不如他 真奇绝,"4,3,4,3,4,4,7,7,3,5,3,3,3,3,3,5,4,7,7,3,5,3",689e7d9f769540199f3dc26241e19d37,昨夜 姮娥 游 洞府 醉 归天 阙 缘底 事 玉簪 坠地 水神 不 说 持向 水晶宫 里 去 晓来 捧 出 将 饶舌 被 薰风 吹作 满天 香 谁 分别 芳 而 润 清 且 洁 白似玉 寒于雪 想 玉 皇后 苑 应无 此物 只得 赋诗 空 赏 叹 教 人 不敢 轻 攀折 笑 李 粗 梅瘦 不如 他 真 奇绝
