id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
0ea0b3ac-8256-47ad-88fc-7ec8295b8181,谢王丞饷临漳火山绿笋  其一,陈宓,唐,诗,七言律诗,晚来细雨送轻愁 小院梅黄恰似秋 忽得满盘堆鹤顶 更惊触眼出猫头 祇知渴吻三危饮 却愧枯肠万卷搜 多谢美人情郑重 明珠见饷恐空投,"7,7,7,7,7,7,7,7",26d0a5c70d9344ada1069d00aedbcd43,晚 来 细雨 送 轻愁 小院 梅黄 恰似 秋 忽得 满盘 堆 鹤顶 更 惊触眼出 猫头 祇 知 渴 吻 三 危 饮 却愧 枯肠 万卷 搜 多谢 美 人情 郑重 明珠 见饷 恐 空投
89ca5e88-31be-4606-b4fb-298dde896705,谢王丞饷临漳火山绿笋  其二,陈宓,唐,诗,七言律诗,抚民无术知何补 空负家山几度秋 岂有甘凉来可口 但知朱墨苦埋头 近城好景频须到 适意新诗底用搜 从此若逢休暇日 定应闭户辖深投,"7,7,7,7,7,7,7,7",cd87c09344753d6ff5b97d2ecd696af8,抚民无术知何 补 空 负家 山 几度 秋 岂 有 甘凉 来 可口 但 知 朱墨 苦 埋头 近 城 好景 频须 到 适意 新诗 底用 搜 从此 若逢休 暇日 定应 闭户 辖 深 投
1695c2f9-1214-4628-9cf6-689c6040fd85,回吴信可谢寄唐人诗,陈宓,唐,诗,七言绝句,忽传佳句到深林 总是铿金戛玉音 长恨古人今不见 由来今古一般心,"7,7,7,7",f9a06cfe0a594c171e61db12e23eedf5,忽 传 佳句 到 深林 总是 铿金戛玉 音 长恨 古人 今 不见 由来 今古 一般 心
59598c5e-4754-43d6-8a50-40e1c3bea3a5,与友人中元作别九月十日复会中间节物不得共观追酬所愿有今夕在聊成小诗谢之,陈宓,唐,诗,七言绝句,两逢佳节独登楼 一醉樽前拟并酬 昨日黄华今更好 此宵明月胜中秋,"7,7,7,7",1e5a1a1bde659dadb21c601ed3d77e84,两 逢 佳节 独 登楼 一 醉 樽 前 拟 并酬 昨日 黄华 今 更好 此宵 明月 胜 中秋
63c222b6-20d8-4408-84b1-93a1ed31e221,赠丘汉叔,陈宓,唐,诗,七言律诗,自昔经明岱岳间 于今君独得渊源 力扶正学人知惧 拨去浮言道自存 讲贯一堂常夺席 异同诸子谩专门 怀奇莫叹无知己 会见经帏待讨论,"7,7,7,7,7,7,7,7",8bc5e7c64e53ca24e2f2a6c61e703f2f,自 昔 经 明 岱岳 间 于今 君 独得 渊源 力 扶正 学人 知惧 拨 去 浮言 道 自存 讲贯 一堂 常夺席 异同 诸子 谩 专门 怀奇 莫 叹 无知己 会见 经 帏待 讨论
cbe4333d-ce24-479b-924a-9bca8193e4af,和王丞惠酒次韵,陈宓,唐,诗,七言绝句,春风出瓮初迎腊 和气烘人欲满堂 多谢分来寿慈母 年年喜得对梅尝,"7,7,7,7",aae8fa41772939f4e06ea81a7428d38f,春风 出 瓮 初 迎 腊 和 气 烘 人 欲 满堂 多谢 分来 寿 慈母 年 年 喜得 对 梅尝
e1c4b8cc-5912-4bd6-941b-9de2785136bf,凫茈饷王丞,陈宓,唐,诗,七言绝句,仙谿賸得紫琅玕 风味仍同荔子看 何似清漳霜后橘 野人还敢荐君盘,"7,7,7,7",0d958f189c4665eed8d8e059c69baa44,仙 谿 賸 得 紫 琅玕 风味 仍同 荔子 看 何似清 漳霜 后橘 野人 还 敢荐 君盘
fa2f1ae0-06c2-4b36-832a-480830a071f1,承同安宰惠朱文公祠堂记辄以小诗为谢,陈宓,唐,诗,七言绝句,紫阳仙伯昔曾来 陈迹何人恋碧苔 为爱同安毛令尹 恩勤祠宇奉尊罍,"7,7,7,7",2fcfe7d76832a8d3b8c608452575c94e,紫阳 仙伯 昔 曾 来 陈迹 何人 恋 碧 苔 为 爱 同安 毛令尹 恩勤祠 宇奉尊 罍
0d10a007-2c21-4403-844c-ac1e6fdbc897,南园小船,陈宓,唐,诗,七言律诗,五年前具一扁舟 四岁枯干水绝流 今日重将篷竹理 暇朝聊作芰荷游 十分清浪堪飞棹 廿里长沟足下钩 七袠有亲颠欲华 人生舍此更何求,"7,7,7,7,7,7,7,7",3fe9f47c52674f8fcb88418846f717ec,五年 前具 一 扁舟 四岁 枯干 水 绝 流 今日 重 将篷 竹理 暇 朝 聊作 芰 荷 游 十分 清浪堪 飞 棹 廿里 长沟 足下 钩 七 袠 有 亲 颠 欲 华 人生 舍此 更 何求
bf866c66-1de7-4b15-bfa2-d2c1cdc7b5f5,谢雨清水岩  其一,陈宓,唐,诗,七言绝句,楼阁重重俯见山 炎风吹雪到窗间 联镳来此班荆坐 分得高僧半日闲,"7,7,7,7",0f862a48baf1c1ecb85c5c876d754420,楼阁 重重 俯见 山 炎风 吹雪 到 窗间 联 镳 来 此 班 荆 坐 分 得 高僧 半日闲
19a84248-1af1-4106-a402-05bb38224680,谢雨清水岩  其二,陈宓,唐,诗,七言绝句,我来谢雨到名山 记得重来半岁间 却笑乖龙太多事 不如科斗得长闲,"7,7,7,7",e970e2561f54ed8178daf9248873e155,我 来 谢雨 到 名山 记得 重 来 半岁 间 却 笑 乖 龙 太 多 事 不如 科 斗 得 长闲
da0c33df-0494-4784-b1cb-e752821a9552,秋夜四鼓玩月  其一,陈宓,唐,诗,七言绝句,露气盘空月堕烟 开轩移榻卧檐前 近来不虑消磨尽 空洞胸怀但贮天,"7,7,7,7",b68012f123dc6718fc5ee8cd028cde56,露气 盘空 月 堕烟 开 轩 移 榻 卧 檐前 近来 不虑 消磨 尽 空洞 胸怀 但 贮天
e6a9a5e0-2ba9-40e7-b08f-c665bedbeead,秋夜四鼓玩月  其二,陈宓,唐,诗,七言绝句,琅玕衣袂竹方床 热恼肝脾顿得凉 谁送苕溪来枕畔 轻裘短棹水云乡,"7,7,7,7",b62980a8f21278ed27f0e1a7f59554cc,琅玕 衣 袂 竹 方床 热恼 肝 脾 顿得 凉 谁 送 苕溪 来 枕畔 轻裘 短 棹 水云 乡
e773ad84-6886-46fb-aa92-bc26b666c056,凤池桥成余长泰以诗贺次韵谢之,陈宓,唐,诗,七言律诗,骖鸾翼翼袅清风 眼见云霄有路通 自是众贤欣出力 何如小己敢贪功 指挥须得千人敌 迟速都申一念中 已筑新堤平似掌 登桥人与此橘同,"7,7,7,7,7,7,7,7",0183e9765754adb407a7c3cbbcb24de7,骖 鸾 翼翼 袅 清风 眼见 云霄 有 路通 自是 众贤欣 出力 何如 小己 敢 贪功 指挥 须 得 千人敌 迟速 都 申 一念 中 已 筑 新堤 平似 掌 登桥 人 与此 橘同
7642aa9a-cd6c-4014-a734-126304812769,安溪鹿鸣呈诸先辈,陈宓,唐,诗,七言律诗,威凤来翔羽翼新 蓝溪风气益温醇 彤墀看唱三名外 璧水犹登四十人 仙李蟠根连月窟 桂枝平步折天津 雪窗莫忘辛勤日 省酒簪花曲水滨,"7,7,7,7,7,7,7,7",b4b0839354c1038fa30592df946a23e3,威 凤来翔 羽翼 新 蓝溪 风气 益温醇 彤墀 看唱 三名 外 璧水 犹登 四十 人 仙 李蟠根 连 月 窟 桂枝 平步 折 天津 雪窗 莫忘 辛勤 日 省酒 簪花 曲水 滨
e3a410b4-b5f9-4b44-88ab-12494af7fcf7,四月下旬见黄梅水栀花,陈宓,唐,诗,七言绝句,人间桃李漫春风 流水飞埃过眼空 谁信黄梅深院静 水栀如玉映群红,"7,7,7,7",216eacb6abd1d0e0c8365c098d9127ce,人间 桃李 漫 春风 流水 飞埃 过眼 空 谁 信 黄梅 深院 静 水栀 如玉 映群红
8bc9304d-a70c-48b0-8bed-777a928c487c,五月下旬雨后喜晴,陈宓,唐,诗,七言绝句,晓来初日满林光 犹见枝头梅子黄 一对蝉声相上下 柳丝摇曳与俱长,"7,7,7,7",9f1f8a25ab7f22289bc22d18b3ca3808,晓来 初日 满林光 犹见 枝头 梅子 黄 一对 蝉声 相 上下 柳丝 摇曳 与 俱 长
76de3745-3572-4cc0-a577-79869444acfa,同喻景山游月湖,陈宓,唐,诗,七言律诗,兼旬不到月湖来 无数荷花雨里开 燕是旧知频遶栋 蝉如有意共衔杯 公庭兀坐虽无暇 佳友同携得几回 冒雨作闲成胜赏 儿童迎道任相咍,"7,7,7,7,7,7,7,7",3997d583237f6e6395f41127fc3fba91,兼 旬 不到 月湖 来 无数 荷花 雨 里 开 燕 是 旧知 频 遶 栋 蝉 如 有意 共 衔 杯 公庭 兀 坐 虽 无暇 佳 友同 携得 几回 冒雨 作闲 成胜 赏 儿童 迎道 任相 咍
e758e607-1116-46cb-a36e-2df4c6a403f2,宰邑垂满喜与王梅溪孙主簿合并承入秋闱当别两月其可无诗以志此恨  其一,陈宓,唐,诗,七言绝句,贡士何年屋万间 手栽仙桂万人攀 闻孙雅有祖风烈 想见霜袍万眼环,"7,7,7,7",100e8da3cc6c0c8486cc4a48fd05905b,贡士 何年 屋 万间 手 栽 仙 桂 万 人 攀 闻孙雅 有 祖风烈 想见 霜袍 万眼 环
8d4ee824-b6fb-4c1f-a6a3-70b80dd4a9b0,宰邑垂满喜与王梅溪孙主簿合并承入秋闱当别两月其可无诗以志此恨  其二,陈宓,唐,诗,七言绝句,两家事契几人同 一见风流忆乃翁 何事别离当两月 空山兀坐晚秋风,"7,7,7,7",ed15d6bc3c5a7bcd0d04aad171bfc30f,两家 事 契 几 人 同 一 见 风流 忆 乃翁 何事 别离 当 两 月 空山 兀 坐 晚 秋风
