id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
ca4c12d0-bc73-4433-abd4-acb4813dc836,湖上春晚,釋永頤,唐,诗,七言绝句,水边三月芳菲晚 杨柳楼船拥万家 浩浩歌钟迷白日 不知烟寺落桐花,"7,7,7,7",a595ce0351708c815e21ac4109539bb8,水边 三月 芳菲 晚 杨柳 楼船 拥 万家 浩浩 歌钟 迷 白日 不知 烟寺 落桐 花
dc0d719f-5b20-41c8-ae5a-84f0037bdf80,龍山野望,釋永頤,唐,诗,七言绝句,闻说西潘桑柘少 旧来多种紫樱桃 龙山春晚聊舒望 雪白梨花一丈高,"7,7,7,7",3df83ef4716b3d2fc57e0c86126248a1,闻 说 西潘桑 柘 少 旧来 多种 紫 樱桃 龙山 春晚 聊 舒望 雪白 梨花 一丈 高
a087421c-b781-4fe5-a997-d122abee6b2f,雲巖寺,釋永頤,唐,诗,七言律诗,老来好古尚关心 寺里荒题几度寻 山鹊报晴窥画阁 水鸡嫌雨上高林 麦残余冷收春候 楝落轻风滞晚阴 无限幽怀难具写 一凭阑罢一闲吟,"7,7,7,7,7,7,7,7",a3dcc1b6b4008011de9580fe5a9fc63d,老 来 好 古尚 关心 寺里 荒题 几度 寻 山 鹊报 晴 窥 画阁 水鸡 嫌雨 上 高林 麦 残余 冷收 春候 楝落 轻风 滞 晚 阴 无限 幽 怀难 具写 一 凭 阑 罢 一 闲吟
98cc5bb3-b68d-4e49-b93d-0fb5c0d41670,秋日與知言學士,釋永頤,唐,诗,五言律诗,水落小山浮 山人上下游 月崖烟桂晚 风浦石兰秋 食芰渔溪宿 烹葵野馆留 肩吾相对坐 清话不知休,"5,5,5,5,5,5,5,5",b68b4694332299f94057c77d80340cbf,水 落 小山 浮 山 人 上下游 月 崖 烟 桂 晚 风 浦 石兰 秋 食 芰 渔 溪 宿 烹葵 野馆 留 肩 吾 相对 坐 清 话 不知 休
b1401512-60fd-4af8-b836-bf0e10203794,後谷春晚,釋永頤,唐,诗,七言绝句,烟冷云深燕不归 径多松叶少花枝 春风过尽无行客 白昼山獐饮石池,"7,7,7,7",bf524a3cce0468d11eea3f15c7929c92,烟冷 云深燕 不 归 径多 松叶 少 花枝 春风 过 尽无 行客 白昼 山 獐饮 石池
0f81d02b-336b-4a06-957d-4c083ed6feae,姚震父自剡來喜晴郊行,釋永頤,唐,诗,七言律诗,梅发春江棹绿波 越乡才离认吴歌 寻花戴帽谁家去 载酒移船与客过 废馆夕阳寒柳动 古宫芳草白云多 山行每是清晨出 归路牛羊下远坡,"7,7,7,7,7,7,7,7",f4e5b22561c5f725b6c9802385f362a1,梅发 春江 棹 绿波 越乡 才 离认 吴歌 寻花 戴帽 谁家 去 载酒 移船 与 客 过 废馆 夕阳 寒柳 动 古宫 芳草 白云 多 山行 每 是 清晨 出 归路 牛羊 下 远 坡
b912736d-ee24-439f-b608-ba185aaac636,遊霅城寄輝明遠,釋永頤,唐,诗,七言律诗,老来霅上经过少 不复虚堂拜皎然 窥庙野童惊古像 拊碑山客慕先贤 雨多乱水穿城过 日上苍山绕郡连 隔港木兰摇客棹 浦荷香散碧云天,"7,7,7,7,7,7,7,7",1e56ac5c07a397d756da7b337e6756da,老 来 霅 上 经过 少 不复虚堂拜 皎然 窥 庙 野童 惊 古 像 拊 碑 山客 慕 先贤 雨多乱水 穿城 过 日 上 苍山 绕 郡 连 隔港 木兰 摇 客 棹 浦 荷香 散 碧云天
c743bbea-c699-460a-9b40-c07ff3298c37,題壁,釋永頤,唐,诗,七言绝句,春来日日风兼雨 开户晴轩长翠萝 山鹊弄花飞不远 隔檐冲散落梅多,"7,7,7,7",041fab4f97a7e88f76f442423ef95d19,春来 日日 风兼雨 开户 晴 轩长翠 萝 山鹊 弄 花飞 不远 隔檐 冲散 落梅 多
a30a60b8-c8ca-4711-9bd2-a38dc8f9ece9,杉下聾僧,釋永頤,唐,诗,七言古体,殿阴古杉高百尺 苍弁虬髯森淀漆 林深化蝶粉光冷 威凤飘飖感仙实 旁有聋僧唤不闻 嗫嗫枯吟如有失 或时兀坐何堆豗 或时手把古书帙 帙中明星不复记 案上吟篇已亡律 居山六月不知暑 地凉艳草生幽苾 茶灶泥崩古藓黏 石盆仰地莲花出 山童昼睡靠其旁 袴如盘络不掩膝 僧今老矣无别怀 时梦响潭清汩汩 终当卜室居其偏 坐看蜿蜒舞清溢,"7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",c9aa1f5b330dd7e41ca9031447570f8c,殿 阴古杉 高 百尺 苍弁 虬髯 森淀漆 林 深化 蝶粉 光冷 威凤 飘 飖 感 仙 实 旁有聋 僧唤不闻 嗫嗫枯 吟如 有失 或时 兀 坐 何 堆 豗 或时 手把 古书 帙 帙 中 明星 不复 记 案 上 吟 篇 已 亡 律 居山 六月 不知 暑 地凉艳 草生 幽 苾 茶灶 泥崩 古藓 黏 石盆仰 地 莲花 出 山童 昼 睡 靠 其 旁 袴如 盘 络 不 掩 膝 僧 今 老 矣 无别 怀 时 梦 响 潭 清 汩汩 终当 卜室 居 其 偏 坐看 蜿蜒 舞 清 溢
93c0d619-d597-46ac-adc7-5d50b49e2e01,贈術者王髯,釋永頤,唐,诗,七言古体,王君僧服而胡须 赠我手写千隶书 秦汉古法沦俗笔 钟王秘刻藏绮疏 君游市俗谁问此 我好奇古贫无余 闲来古寺看画壁 醉去野店烹寒鱼 击竹有时谈九命 无钱踏雪走千墟 问君岁晚君何如 家有老婢归田庐,"7,7,7,7,7,7,7,7,7,7,7,7",9c4695052536450d8d45b7af8fda3d94,王君 僧服 而 胡须 赠 我 手写 千 隶书 秦汉 古法 沦俗 笔 钟王秘 刻藏 绮疏 君游 市俗 谁 问 此 我 好奇 古 贫 无余 闲 来 古寺 看 画壁 醉 去 野店 烹 寒鱼 击 竹 有时 谈九命 无 钱 踏雪 走 千墟 问君 岁晚 君 何如 家 有 老婢 归田 庐
