id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
1f78475f-7da7-4878-ad94-51e73f21b13c,题西楼有感,王柏,唐,诗,七言律诗,往事伤心不可论 高情还许小通门 旋锄荒草追风景 因种残花刬雪痕 败壁古苔权作主 破窗夜雨暗消魂 青山不管兴亡事 依旧楼头挹暮樽,"7,7,7,7,7,7,7,7",6b59c7fa05a634482fcf13a9292a4854,往事 伤心 不可 论 高情 还许 小通门 旋 锄 荒草 追 风景 因种 残花 刬 雪 痕 败壁 古苔 权 作主 破 窗 夜雨 暗 消魂 青山 不管 兴亡 事 依旧 楼头 挹 暮 樽
c86a3fd7-c6d2-4288-9d6a-b9c7bbccfd51,送金华赵宰二首  其一,王柏,唐,诗,七言律诗,弦歌声里一瓢安 士友催诗送长官 律己十分无可议 爱民一念未尝寒 更知耐事如公少 留取清名作样看 百姓越疆归令问 恩流职外此尤难,"7,7,7,7,7,7,7,7",30eb922e39d6f597b038df2af8a1b8a9,弦 歌声 里 一瓢 安 士友 催 诗 送 长官 律己 十分 无可 议 爱民 一 念 未尝 寒 更 知耐 事如公少 留取 清 名作 样 看 百姓 越疆 归令 问 恩 流职 外 此 尤难
11a60e5a-34a8-496a-b692-d94b3d7ebc3f,送金华赵宰二首  其二,王柏,唐,诗,七言律诗,六龙潜处起宗英 来作金华有脚春 人被抚摩称是佛 事归听断果如神 忍看凫舄双飞去 趁得葭灰一点新 近世柏台冠豸者 多求作邑有声人,"7,7,7,7,7,7,7,7",bdf549df0afbc69ddb02d1e9b68dacfd,六 龙 潜 处起 宗英 来 作 金华 有 脚 春 人 被 抚摩 称 是 佛 事 归 听断 果如神 忍看 凫舄 双 飞去 趁 得 葭 灰 一点 新 近世 柏台 冠豸 者 多 求作 邑 有声 人
a3453b46-ed50-41d9-8131-7cd73a318189,和德夫弟韵,王柏,唐,诗,七言律诗,偶寻沮溺问年丰 负笈肩琴恨不同 春草池塘君有梦 秋风灯火我何工 年时犹愿文加进 老大方忧道未洪 妙手自堪修五凤 绳枢草舍愧吾穷,"7,7,7,7,7,7,7,7",0d3c64f03b533bc97e8733db3739cbd7,偶 寻 沮溺 问年 丰 负笈 肩琴 恨 不同 春草 池塘 君 有 梦 秋风 灯火 我何 工 年时 犹愿 文 加进 老 大方 忧道 未 洪 妙手 自堪 修 五凤 绳枢草 舍愧 吾 穷
84285ebe-594d-47fe-8458-64a2eb1b5d79,题承庵二首  其一,王柏,唐,诗,七言律诗,十年足不到承庵 抚事兴思重怆然 风急雁行斜漠漠 夜深蟾影弄娟娟 炉亭暖彻通宵火 鱼板惊残向晓眠 欲识本来真面目 杖藜未免再留连,"7,7,7,7,7,7,7,7",45ea73a32c818084529b4982484d7c9a,十年 足 不到 承庵 抚事 兴思 重怆 然 风 急 雁行 斜 漠漠 夜深 蟾影 弄娟 娟 炉 亭 暖 彻 通宵 火 鱼板 惊残 向 晓眠 欲识 本来 真面目 杖 藜 未免 再 留连
035ba1f5-e5ad-4fb0-ba4a-b3ff2377d90e,题承庵二首  其二,王柏,唐,诗,七言律诗,神封王爵号优游 众水奔归祠下流 沃若郊原真可隠 悠然心景自相投 绵绵野径蟠山腹 瑟瑟枯溪泻石头 直到法华高处望 天珍未许有心求,"7,7,7,7,7,7,7,7",b819532f921b529f3fae82937c81104b,神 封王爵 号 优游 众水 奔归 祠 下流 沃若 郊原 真 可 隠 悠然 心景 自 相投 绵绵 野径 蟠 山腹 瑟瑟 枯溪 泻 石头 直到 法华 高处 望 天珍 未许 有心 求
6220cf34-503b-4942-bc59-83daa201dc61,有感,王柏,唐,诗,七言律诗,岁月飘零事转乖 未能凭酒放眉开 萧萧棠棣悲离黍 寂寞芝兰閟野莱 生计半随豪气坏 放心犹傍圣经回 秋来旱势滔滔远 谁念苍生正可哀,"7,7,7,7,7,7,7,7",1208670b18f696a53e288d513a93924a,岁月 飘零 事 转乖 未能 凭 酒 放眉开 萧萧 棠棣 悲离 黍 寂寞 芝兰 閟 野 莱 生计 半 随 豪气 坏 放心 犹 傍 圣经 回 秋来 旱势 滔滔 远 谁 念 苍生 正 可哀
c5a1663d-0759-4511-83ca-e90667e6fc98,适庄兄游山,王柏,唐,诗,七言律诗,谁阁重阴一日晴 清游应是惬高情 遥知雨后山光好 但想云边屐齿清 素壁虽曾题旧字 沈疴不许插新盟 因知关吏留鱼钥 谩遣奚奴候晚程,"7,7,7,7,7,7,7,7",9558e6e98a54260bc7a332422c645575,谁 阁 重 阴 一日 晴 清游 应 是 惬高 情 遥知 雨 后山 光 好 但 想 云 边 屐 齿 清 素壁 虽 曾题 旧字 沈 疴 不许 插 新盟 因 知 关吏 留鱼 钥 谩遣 奚 奴候 晚程
ea155e8e-6514-416b-8ad8-486ff0bd794a,元夕后即事,王柏,唐,诗,七言律诗,夜来风色作清寒 灯火残时人意阑 归路月华犹皎皎 今朝雪影乱漫漫 比他柳絮真无頼 损尽梅花不忍看 独坐不知时节变 一襟和气有余欢,"7,7,7,7,7,7,7,7",22397c66e18e11e223fe78480a4daee8,夜来 风色 作 清寒 灯火 残 时 人 意 阑 归路 月华 犹 皎皎 今朝 雪影 乱 漫漫 比 他 柳絮 真 无 頼 损尽 梅花 不忍 看 独坐 不知 时节 变 一 襟 和 气 有余 欢
e822ff2a-84f8-4a54-ac14-2414c03161a7,题潘氏高远台,王柏,唐,诗,七言律诗,数曲梯阶稍欠宽 略移武步到仙寰 诗怀纳尽双溪景 眼力推开千里山 方槛小欹烟雨外 飞蓬斜插斗牛间 冯虚似驾临臯鹤 栖鹘危巢不足攀,"7,7,7,7,7,7,7,7",0ba792dc290e08ec1cab39ffcc66b4a3,数曲 梯阶 稍 欠 宽 略移 武步到仙寰 诗怀纳 尽 双溪 景 眼力 推开 千里 山 方槛 小 欹 烟雨 外 飞蓬 斜插 斗牛 间 冯虚 似 驾临 臯 鹤 栖鹘 危巢 不足 攀
