id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
dfa8ec91-cc72-4933-a64f-489ec32fa0ca,透法身句  其二,释重显,唐,诗,七言绝句,一叶飘空便见秋 法身须透閙啾啾 明年更有新条在 恼乱春风卒未休,"7,7,7,7",c5869df6d1e79150a32682fe57db4e83,一叶 飘空 便 见 秋 法身 须 透 閙 啾 啾 明年 更 有 新 条 在 恼乱 春风 卒 未 休
454d450b-cabc-4955-ad60-7f00d83b566f,灵隐小参,释重显,唐,诗,七言绝句,六合茫茫竞不知 灵山经夏是便宜 虚堂夜静无余事 留得禅僧立片时,"7,7,7,7",1172e2d152b633a8fe35879d92b42bf0,六合 茫茫 竞 不知 灵山 经夏 是 便宜 虚堂 夜静 无余 事 留 得 禅僧 立 片时
c6ac5c62-1d42-4309-bf83-3ce073d7ca47,因雪示众,释重显,唐,诗,七言绝句,清光欹月不相饶 堆积虚庭卒未消 为瑞为祥也难得 不知谁解立齐腰,"7,7,7,7",24d7fa13ff055e52307c5eeaf206ffd8,清 光 欹 月 不 相饶 堆积 虚庭 卒 未 消 为 瑞为祥 也 难得 不知 谁 解立 齐腰
926a83ae-c97c-40b5-a1bc-ca3928f230b3,秘魔岩,释重显,唐,诗,七言绝句,把断重津过者艰 擎扠须信髑髅干 藿山到后知端的 同死同生未足观,"7,7,7,7",8d110c17c148ca3a874666e30e2272ed,把断 重津 过者 艰 擎 扠 须 信 髑髅 干 藿山 到 后 知 端的 同死同生未足观
a7afc9ef-5f90-4029-a816-cbc92f2baae8,保福四谩人,释重显,唐,诗,七言绝句,竿木随身老作家 逢场作戏更难加 谩人谩我无人会 水长船高眼里沙,"7,7,7,7",64fdb2990487f4d03f7ea9517c666941,竿 木 随身 老 作家 逢场作戏 更 难加 谩人 谩我 无人 会 水长船高 眼里 沙
7706a8c7-27f2-443b-9414-0d4d6d6ec9d1,灵云和尚,释重显,唐,诗,七言绝句,本无迷悟数如麻 独许灵云是作家 借问偏参诸祖客 不知何处见桃花,"7,7,7,7",a68a60833ad9a2f3996d68591211ff32,本 无 迷悟 数 如麻 独许 灵 云 是 作家 借问 偏 参 诸祖客 不知 何处 见 桃花
222b9d54-443c-499b-8b02-74558e953e20,僧问缘生义,释重显,唐,诗,七言绝句,义列缘生笑未闻 孰呈布鼓向雷门 金刚鐡券诸方问 报道三千海岳昏,"7,7,7,7",c7878ab34dd41c2203906ceeabfb4de0,义列缘 生笑 未闻 孰 呈布 鼓向 雷门 金刚 鐡 券 诸 方 问 报道 三千 海岳 昏
39ee8504-4e23-468f-92bb-8c9d2666769f,名实无当,释重显,唐,诗,七言绝句,玉转珠回祖佛言 精通犹是污心田 老卢只解长春米 何得黄梅万古传,"7,7,7,7",c21ac8a9208838cbde81f47c304ef5ab,玉转珠 回 祖佛言 精通 犹 是 污 心田 老卢 只 解 长春 米 何得 黄梅 万古 传
50e1943f-337a-4731-9dff-b5b253917164,迷悟相返,释重显,唐,诗,七言绝句,霏霏梅雨洒危层 五月山房冷似冰 莫谓乾坤乖大信 未明心地是炎蒸,"7,7,7,7",2f660c6f6350aba74697c9b8aedf30b5,霏霏 梅雨 洒 危层 五月 山房 冷似 冰 莫谓 乾坤 乖大 信 未 明心 地 是 炎 蒸
969deef8-af7c-4268-996c-b8d00cc60a40,道贵如愚,释重显,唐,诗,七言绝句,雨过云凝晓半开 数峰如画碧崔嵬 空生不解岩中坐 惹得天花动地来,"7,7,7,7",f0315b11c8e1de89daa50db5b360891b,雨过云 凝晓 半开 数峰 如 画 碧 崔嵬 空生 不解 岩 中 坐 惹 得 天花 动地 来
411df2f0-9dd9-4296-bfa0-5fee499ac297,大功不宰,释重显,唐,诗,七言绝句,牛头峰顶锁重云 独坐寥寥寄此身 百鸟不来春又过 不知谁是到庵人,"7,7,7,7",15f0a1a5692835903ffd3f1cd9de257b,牛头 峰顶 锁 重云 独坐 寥寥 寄 此身 百鸟 不 来 春 又 过 不知 谁 是 到 庵 人
250c6cfd-17bd-4e51-a07a-255074bfa56d,晦迹自贻,释重显,唐,诗,七言绝句,图画当年爱洞庭 波心七十二峰青 如今高卧思前事 添得卢公倚石屏,"7,7,7,7",7595bea5c9d92d3f012400fe65c0882f,图画 当年 爱 洞庭 波心 七十二峰 青 如今 高卧 思前 事 添 得 卢公倚 石屏
efdda534-0773-4f19-bf3e-610bf239d5c6,五老师子,释重显,唐,诗,七言绝句,踞地盘空势未休 爪牙何必竞时流 天教生在千峰上 不得云擎也出头,"7,7,7,7",99b8a250a86aa025dbf704df5504a2d6,踞 地盘 空势 未 休 爪牙 何必 竞时 流 天教 生 在 千峰 上 不得 云擎 也 出头
c3b64e97-67a9-4f2c-8ada-0a4e8a15e9c8,与时寡合,释重显,唐,诗,七言绝句,居士门高谒未期 闲隈岩石且相宜 太湖三万六千顷 月在清波说向谁,"7,7,7,7",6a42847618ebe4d5ce0a7a44b7269715,居士 门 高 谒 未期 闲 隈 岩石 且 相宜 太湖 三万六千顷 月 在 清波 说 向 谁
c0083d56-95d2-4a46-bee9-c59ee336094d,宜谦山主赴鄞城命,释重显,唐,诗,七言绝句,休向千峰过好时 白云高卧趣还卑 涂中无限未归客 不待相依更待谁,"7,7,7,7",4a7f349cf5c4d3aa49155d2b5ca011f1,休向 千峰 过 好 时 白云 高卧 趣 还 卑 涂中 无限 未归 客 不 待 相依 更 待 谁
3651013c-5240-47fe-b101-eb2e242b5a63,庭前柏树子  其一,释重显,唐,诗,七言绝句,七百甲子老禅和 安贴家邦苦是他 人问西来指庭柏 却令天下动干戈,"7,7,7,7",b6eb3540a4916c65431fee6d20baabe8,七百 甲子 老禅 和 安贴 家邦 苦 是 他 人 问 西来 指庭 柏 却 令 天下 动干戈
197bc9e2-e16b-481c-8721-4a265f1296ef,庭前柏树子  其二,释重显,唐,诗,七言绝句,千圣灵机不易亲 龙生龙子莫因循 赵州夺得连城璧 秦主相如总丧身,"7,7,7,7",3a78f39db12d75aebb6691423f464b11,千 圣灵 机 不易 亲 龙生龙 子莫 因循 赵州 夺得 连城 璧 秦主 相如 总 丧身
1529aab8-488f-4a11-a56f-8e8d8280d7d4,赠琴僧,释重显,唐,诗,七言绝句,太古清音发指端 月当松顶夜堂寒 悲风流水多呜咽 不聼希声不用弹,"7,7,7,7",71ae94bed061571a87d97ffd05f985ed,太古 清音 发 指端 月 当 松顶 夜堂 寒 悲风 流水 多 呜咽 不 聼 希 声 不用 弹
8fb6ed50-2eb5-41ca-90df-e4ed9e76bc72,送僧,释重显,唐,诗,七言绝句,帆挂澄江雨霁时 绿铺春岸草离离 定乾坤句轻相送 逢著知音举向伊,"7,7,7,7",801bbe3e5e9bbf8d5c48cba232ca1334,帆 挂 澄江 雨霁 时 绿铺 春岸 草离 离 定乾坤 句 轻相 送 逢著 知音 举向 伊
e9e1a13b-37e3-4bce-9670-2144ad6476c1,送僧之婺城  其一,释重显,唐,诗,七言绝句,孤云徒自类行踪 高指金华思不穷 日暮轻帆映秋色 沙禽啼断一江风,"7,7,7,7",959d072e667ac3113c189f00927d15cd,孤云徒 自类 行踪 高 指 金华 思不穷 日暮 轻帆映 秋色 沙禽 啼断 一江风
f0028b7a-293f-4b45-a673-02fa216d0f50,送僧之婺城  其二,释重显,唐,诗,七言绝句,婺溪烟景称生涯 轻泛兰舟意未賖 八咏清风好相继 碧云流水是诗家,"7,7,7,7",8d702a5bb999c5f65bc578be145ae875,婺溪 烟景 称 生涯 轻泛 兰舟意未 賖 八咏 清风 好 相继 碧云 流水 是 诗家
5f293182-9cd2-430d-9400-61a3acf044f6,送文用庵主归旧隐,释重显,唐,诗,七言绝句,太白峰前旧隐基 杉松寒翠滴无时 经年抛却又归去 再聼岩猿祇自知,"7,7,7,7",c4c3e15a5c51533deb6a497f19f68c11,太白 峰 前 旧 隐 基 杉松寒 翠滴 无时 经 年 抛却 又 归去 再 聼 岩 猿 祇 自知
0bfc11ec-3155-433d-864a-2a77e7805894,送显冲禅者之霅上觐兄著作,释重显,唐,诗,七言绝句,选佛选官应在我 难兄难弟不唯他 汀花岸草芳菲日 远远清风争奈何,"7,7,7,7",b48626da30ab539133ba9f794e2aa96a,选佛 选官 应 在 我 难兄难弟 不 唯 他 汀花岸 草 芳菲 日 远远 清风 争 奈何
b2abda14-d16a-41e1-b6c1-d58585015202,送宝月禅者之天台,释重显,唐,诗,七言绝句,春风吹断海山云 别夜寥寥绝四邻 月在石桥更无月 不知谁是月边人,"7,7,7,7",ee738edd7078848771c3c104ce4519b1,春风 吹断 海山 云 别夜 寥寥 绝 四邻 月 在 石桥 更 无 月 不知 谁 是 月 边人
c21d1e05-62d5-4a9e-93c2-13907269e646,玄沙和尚,释重显,唐,诗,七言绝句,本是钓鱼船上客 偶除须髪著袈裟 祖佛位中留不得 夜来依旧宿芦花,"7,7,7,7",8abc3a1362a5007f8eec1112e87fce76,本 是 钓鱼 船上 客 偶 除 须 髪 著 袈裟 祖佛位 中 留 不得 夜来 依旧 宿 芦花
d6be4b81-051e-4e9c-b90d-e9d4bff965c6,偶作,释重显,唐,诗,七言绝句,拾翠寻芳烈夜灯 芦芽穿膝笑无能 飞泉泠淡与谁聼 空落断崖千万层,"7,7,7,7",5c1f36fa6226460c626030ead6d591ec,拾 翠 寻芳烈 夜 灯 芦芽 穿 膝 笑 无能 飞泉 泠 淡 与 谁 聼 空落 断崖 千万 层
35489725-1e33-4ad2-929a-22b837d93ca5,送僧,释重显,唐,诗,七言绝句,路岐长草带青青 云片相兼野思生 多谢春风莫吹散 等闲为盖赠君行,"7,7,7,7",04adee9a307154e53fb31e7c71a8639b,路岐长 草带 青青 云片 相 兼 野思 生 多谢 春风 莫 吹散 等闲 为 盖赠君 行
0ca85826-5580-43ca-8dab-5595a9740799,送纯禅者,释重显,唐,诗,七言绝句,莎萝雨滴苍苔痕 前峰后峰啼断猿 携筇别我下层翠 何处静敲仁者门,"7,7,7,7",0feea2f5885ccbde78db17ef02918cec,莎萝 雨滴 苍苔痕 前峰 后峰 啼断 猿 携 筇 别 我 下层 翠 何处 静 敲 仁者 门
9e769381-7c97-4144-b4d2-00c0e5a3f107,和颃书记见寄,释重显,唐,诗,七言绝句,古松吟遶石磷磷 汤惠休辞岂易闻 红叶写成藏不得 暮风吹断碧溪云,"7,7,7,7",a7681f8cbe5467099a4839f570586e7b,古松 吟 遶 石磷磷 汤惠休 辞 岂易闻 红叶 写成 藏 不得 暮 风吹 断 碧溪云
a12e9c3f-5431-4078-ab49-cc19e947b6cd,送允诚禅者,释重显,唐,诗,七言绝句,飞泉列岫压穷野 冷碧寒青光鬭射 片云片石何太高 为谁留在长松下,"7,7,7,7",11881ac5fc0b3391fbf67370ff8848a0,飞泉 列岫 压 穷 野 冷碧寒 青光 鬭 射 片 云 片石 何太高 为 谁 留在 长 松下
8cf6d2e8-001a-4c99-9775-10ec7a78fb25,送僧,释重显,唐,诗,杂言,古藤枝 寒索索 方倚靠 又拈却 海阔天遥非等闲 风前曾共孤云约,"3,3,3,3,7,7",ee937877c9d0b42edd6e62c8e823b819,古藤枝 寒 索索 方 倚靠 又 拈 却 海阔天遥非 等闲 风 前 曾 共 孤 云 约
6cf8672c-6454-443e-9772-9cb44c2c6555,送清禅者,释重显,唐,诗,杂言,瘦藤春云深 天涯去无侣 时笑野泉声 似共流莺语 落落风规今古情 相逢会有知音举,"5,5,5,5,7,7",beee46447797121b02f4226e510a4ac1,瘦 藤春云 深 天涯 去 无侣 时 笑 野泉 声 似共 流 莺语 落落 风规 今古 情 相逢 会 有 知音 举
25792afa-e8e6-4c23-a5c1-91275f0d0b6b,辞于秘丞,释重显,唐,诗,七言律诗,永夜潜思槁木身 蓬仙门馆渐经旬 虽干清政为高客 争奈白云无主人 岩泻瀑泉机未息 雨零寒叶梦犹频 此时贤宰容归去 古像焚檀祝有因,"7,7,7,7,7,7,7,7",3b720b0274ab7bdb6d06149b3b0e56f7,永夜 潜思 槁木 身 蓬仙 门馆 渐经 旬 虽 干清政 为 高客 争奈 白云 无 主人 岩 泻 瀑泉机 未息 雨零寒 叶梦犹 频 此时 贤 宰容 归去 古 像 焚 檀 祝有 因
