id,title,author,dynasty,genre,poem_type,sentences_simplified,meter_pattern,hash,words
a5007e8b-4da7-4ec3-8c63-07bb32b86b76,寄四明閭丘道士二首 二,貫休,唐,诗,五言律诗,三千功未了 大道本无程 好共禅师好 墙将药犬行 石门红藓剥 柘坞白云生 莫认无名是 无名已是名,"5,5,5,5,5,5,5,5",b6076fa3edbb03966d58a318b92ff8e5,三千 功 未了 大道 本 无程 好 共 禅师 好 墙将 药犬 行 石门 红藓 剥 柘坞 白云 生 莫 认 无名 是 无名 已 是 名
3f216211-6e9e-4ca8-b22f-6309fabbe25c,經士馬中作,貫休,唐,诗,五言律诗,偷儿成大寇 处处起烟尘 黄叶满空宅 青山见俗人 妖星芒刺越 鬼哭势连秦 惆怅还惆怅 茫茫江海滨,"5,5,5,5,5,5,5,5",1e1f2b1045fa8e129525d8255fe7e555,偷儿 成大 寇 处处 起 烟尘 黄叶 满 空宅 青山 见 俗人 妖星 芒刺 越 鬼哭 势 连 秦 惆怅 还 惆怅 茫茫 江 海滨
37087c5a-4952-4cac-addd-29b4f2369899,士馬後見赤松舒道士,貫休,唐,诗,五言律诗,满眼尽疮痍 相逢相对悲 乱阶犹未已 一柱若为支 堰茗蒸红枣 看花似好时 不知今日后 吾道竟何之,"5,5,5,5,5,5,5,5",a5b1958a203afa9345c9e965a44f7e17,满眼 尽 疮痍 相逢 相对 悲 乱阶犹未已 一柱 若为 支 堰 茗 蒸 红枣 看 花 似 好 时 不知 今日 后 吾 道 竟 何之
522876a2-be3b-4275-a0ea-b3238c20e796,題方公院寄夏侯明府,貫休,唐,诗,五言律诗,银地有余光 方公道益芳 谁分修藏力 顶有剃头霜 经勘松风燥 簷垂坞茗香 终须结西社 此县似柴桑,"5,5,5,5,5,5,5,5",5c346fae912d755ff975ebf636ae84d2,银地 有 余光 方 公道 益芳 谁 分修 藏力 顶 有 剃头 霜 经勘松 风燥 簷 垂 坞 茗 香 终须 结西 社 此 县 似 柴桑
b89c776e-a8ff-4142-89bb-ad7eb1607de8,與劉象正字,貫休,唐,诗,五言律诗,独居三岛上 花竹映柴关 道广群仙惜 名成万事闲 病多唯纵酒 静极不思山 唯有逍遥子 时时自往还,"5,5,5,5,5,5,5,5",68c046b602108ad16a20860d9f3c020e,独居 三 岛上 花竹映 柴关 道 广 群 仙 惜 名成 万事 闲 病 多 唯 纵酒 静极不思 山 唯有 逍遥子 时时 自往 还
8aee9d96-68d9-4f98-8e8c-7398592228ad,懷智體道人,貫休,唐,诗,五言律诗,栖碧思吾友 庭莺百啭时 唯应一处住 方得不相思 云水淹门阃 春雷在树枝 平生无限事 不独白云知,"5,5,5,5,5,5,5,5",f052824164919184dd3ff8eebd9ec525,栖 碧 思吾友 庭 莺 百 啭 时 唯应 一处 住 方 得 不 相思 云 水淹 门 阃 春雷 在 树枝 平生 无限 事 不独 白云 知
4fbc473c-0e44-4473-a652-e2d492942c4c,贈晦公禪人,貫休,唐,诗,五言律诗,流阳为役者 相访叶纷纷 有句虽如我 无心未似君 搆林青及竹 茆屋暖于云 何日相将去 千山麋鹿群,"5,5,5,5,5,5,5,5",7fda6a27f93cefb3b318d0f9f895932b,流阳 为 役 者 相访 叶 纷纷 有 句 虽如 我 无心 未似 君 搆 林 青 及 竹 茆 屋 暖 于 云 何日 相将 去 千山 麋鹿 群
175506e9-c38f-4ce1-be8a-f4622fe46631,寄靜林別墅胡進士兄弟,貫休,唐,诗,五言律诗,见说山居好 书楼被翠侵 烧熛汀岛境 月色弟兄吟 犬吠黄椑落 牛归红树深 仍闻多白菌 应许一相寻,"5,5,5,5,5,5,5,5",ebb74e6a66a545a8fd6709ab9d668733,见 说 山居 好 书楼 被 翠 侵 烧熛汀 岛 境 月色 弟兄 吟 犬吠 黄 椑 落 牛归 红树 深 仍 闻 多 白菌 应许 一相 寻
4273dd44-be33-493c-8b2a-8e56844c678a,懷赤松故舒道士,貫休,唐,诗,五言律诗,可惜复可惜 如今何所之 信来堪大恸 余复用生为 乱世今交鬬 玄宫玉柱隳 春风五陵道 回首不胜悲,"5,5,5,5,5,5,5,5",4d92c97e80405be9b2957fa5e6a927b4,可惜 复 可惜 如今 何所之 信来 堪 大 恸 余 复用 生 为 乱世 今 交 鬬 玄宫玉 柱 隳 春风 五陵 道 回首 不胜 悲
9462fbdb-3e82-4c66-9664-4a9a48f26145,偶作,貫休,唐,诗,五言律诗,无端为五字 字字鬓星星 祗觉人情薄 空余鹤眼青 砌莎藏坠果 窗雪浸残经 祗有归山计 茫茫何所营,"5,5,5,5,5,5,5,5",b8390864f99b69792efef4152a96caa4,无端 为 五 字 字字 鬓 星星 祗 觉 人情 薄 空余 鹤 眼 青 砌 莎藏 坠果 窗雪 浸残 经 祗 有 归山计 茫茫 何 所营
